species,decimalLongitude,decimalLatitude,coordUncertaintyAdjusted,group
c_anceps,-118.84627,35.55283,2500,c_anceps_41
c_anceps,-120.1016,35.3752,2500,c_anceps_19
c_anceps,-120.217763,35.742819,2500,c_anceps_42
c_anceps,-120.284741,35.734584,2500,c_anceps_42
c_anceps,-120.446217,35.955124,2500,c_anceps_39
c_anceps,-120.131247,35.579856,2500,c_anceps_23
c_anceps,-120.297026,35.716777,5000,c_anceps_42
c_anceps,-120.66667,36.58389,2500,c_anceps_34
c_anceps,-120.354494,36.251605,5000,c_anceps_29
c_anceps,-119.973187,35.521868,2500,c_anceps_43
c_anceps,-118.872802,35.571323,5000,c_anceps_41
c_anceps,-119.500179,34.937456,5000,c_anceps_10
c_anceps,-121.378867,37.172139,2500,c_anceps_37
c_anceps,-121.378867,37.172139,2500,c_anceps_37
c_anceps,-120.656152,35.836519,2500,c_anceps_24
c_anceps,-120.9333333,36.28333333,2500,c_anceps_30
c_anceps,-120.665401,36.444632,2500,c_anceps_31
c_anceps,-121.04742,36.446925,3000,c_anceps_33
c_anceps,-121.000891,36.382254,5000,c_anceps_32
c_anceps,-120.248153,35.679588,2500,c_anceps_42
c_anceps,-120.329076,35.471434,2500,c_anceps_18
c_anceps,-119.818875,35.266095,2500,c_anceps_22
c_anceps,-119.856857,35.193054,2500,c_anceps_21
c_anceps,-120.263711,35.636865,2500,c_anceps_42
c_anceps,-120.238754,35.67084,2500,c_anceps_42
c_anceps,-120.012684,35.459326,2500,c_anceps_17
c_anceps,-119.928709,35.201795,2500,c_anceps_21
c_anceps,-120.307642,35.712433,2500,c_anceps_42
c_anceps,-120.338872,35.458598,2500,c_anceps_18
c_anceps,-118.6808333,34.77083333,2500,c_anceps_3
c_anceps,-119.42781,34.88193,2500,c_anceps_9
c_anceps,-119.912279,35.228168,5000,c_anceps_21
c_anceps,-120.604842,35.732274,2500,c_anceps_40
c_anceps,-120.139107,35.383836,2500,c_anceps_19
c_anceps,-120.2994,35.7601,2500,c_anceps_42
c_anceps,-120.296,35.724,2500,c_anceps_42
c_anceps,-119.923626,35.199489,2500,c_anceps_21
c_anceps,-120.67154,36.455177,2500,c_anceps_31
c_anceps,-120.13793,35.916897,3555,c_anceps_38
c_anceps,-120.15575,35.948605,3000,c_anceps_38
c_anceps,-120.166275,35.929672,3233,c_anceps_38
c_cooperi,-116.929534,35.118157,2500,c_cooperi_96
c_cooperi,-114.49442,34.715635,2500,c_cooperi_26
c_cooperi,-117.94564,35.61573,2500,c_cooperi_74
c_cooperi,-118.00864,35.580699,2500,c_cooperi_51
c_cooperi,-115.690734,35.131452,2500,c_cooperi_48
c_cooperi,-116.502158,34.144004,2500,c_cooperi_14
c_cooperi,-118.018975,34.51287,2500,c_cooperi_19
c_cooperi,-116.470882,34.174245,2500,c_cooperi_14
c_cooperi,-118.252847,35.106074,2500,c_cooperi_28
c_cooperi,-116.41933,32.98017,2500,c_cooperi_4
c_cooperi,-116.419161,32.981624,2500,c_cooperi_4
c_cooperi,-117.813199,35.645907,2500,c_cooperi_75
c_cooperi,-116.362778,33.088056,2500,c_cooperi_1
c_cooperi,-116.368056,33.130556,2500,c_cooperi_1
c_cooperi,-115.1540867,34.622508,2500,c_cooperi_24
c_cooperi,-115.693946,35.128536,2500,c_cooperi_48
c_cooperi,-115.450016,34.144414,2500,c_cooperi_10
c_cooperi,-116.012367,34.088753,2500,c_cooperi_15
c_cooperi,-116.411838,33.621443,2500,c_cooperi_6
c_cooperi,-117.960054,36.107879,2500,c_cooperi_71
c_cooperi,-116.277505,34.266027,5000,c_cooperi_11
c_cooperi,-116.830142,34.331118,2500,c_cooperi_37
c_cooperi,-115.5124741,35.4832986,2500,c_cooperi_72
c_cooperi,-117.680687,34.464061,2500,c_cooperi_40
c_cooperi,-118.304855,37.477497,2500,c_cooperi_88
c_cooperi,-116.25579,34.12072,2500,c_cooperi_16
c_cooperi,-116.536905,34.110318,2500,c_cooperi_14
c_cooperi,-116.691855,34.338564,2500,c_cooperi_36
c_cooperi,-116.842332,34.342773,2500,c_cooperi_37
c_cooperi,-117.40436,34.787957,2500,c_cooperi_23
c_cooperi,-117.417646,34.506533,2500,c_cooperi_17
c_cooperi,-116.842606,35.144434,2500,c_cooperi_43
c_cooperi,-118.109968,35.239068,2500,c_cooperi_41
c_cooperi,-116.779902,34.348437,2500,c_cooperi_37
c_cooperi,-116.456045,34.149015,2500,c_cooperi_14
c_cooperi,-117.605908,34.414681,2500,c_cooperi_38
c_cooperi,-117.607444,34.408179,2500,c_cooperi_38
c_cooperi,-117.900414,35.673609,2500,c_cooperi_74
c_cooperi,-117.812893,34.453905,2500,c_cooperi_39
c_cooperi,-115.450224,35.557423,2500,c_cooperi_59
c_cooperi,-115.578981,34.546056,2500,c_cooperi_21
c_cooperi,-115.457688,35.554804,2500,c_cooperi_59
c_cooperi,-115.506629,34.982718,2500,c_cooperi_93
c_cooperi,-115.01585,35.12248,2500,c_cooperi_45
c_cooperi,-115.701038,35.702345,2500,c_cooperi_58
c_cooperi,-115.261688,35.435963,2500,c_cooperi_54
c_cooperi,-117.808829,34.446379,2500,c_cooperi_39
c_cooperi,-118.0221,34.487525,2500,c_cooperi_19
c_cooperi,-115.68885,34.85047,2500,c_cooperi_32
c_cooperi,-118.223199,37.178747,2500,c_cooperi_84
c_cooperi,-115.548029,35.529828,2500,c_cooperi_76
c_cooperi,-118.108435,36.59757,2500,c_cooperi_89
c_cooperi,-115.552128,34.916513,2500,c_cooperi_30
c_cooperi,-116.302,33.199607,5000,c_cooperi_1
c_cooperi,-117.65772,35.654723,2500,c_cooperi_78
c_cooperi,-118.028677,34.521332,2500,c_cooperi_19
c_cooperi,-117.920177,35.988384,2500,c_cooperi_62
c_cooperi,-116.907317,36.72826,2500,c_cooperi_80
c_cooperi,-116.784996,35.281911,2500,c_cooperi_47
c_cooperi,-118.024739,34.521321,2500,c_cooperi_19
c_cooperi,-117.769136,34.433691,2500,c_cooperi_39
c_cooperi,-116.833564,34.336451,2500,c_cooperi_37
c_cooperi,-115.095995,35.277618,2500,c_cooperi_50
c_cooperi,-115.958765,35.254773,2500,c_cooperi_56
c_cooperi,-117.904892,35.640117,2500,c_cooperi_74
c_cooperi,-117.961239,36.229387,2500,c_cooperi_63
c_cooperi,-117.331412,35.927811,2500,c_cooperi_61
c_cooperi,-117.766579,34.441561,2500,c_cooperi_39
c_cooperi,-117.231377,36.252259,2500,c_cooperi_65
c_cooperi,-117.457039,35.198283000000004,2500,c_cooperi_44
c_cooperi,-117.676068,35.368075,2500,c_cooperi_55
c_cooperi,-117.194547,36.265338,2500,c_cooperi_65
c_cooperi,-117.816103,35.193742,2500,c_cooperi_95
c_cooperi,-117.902499,35.696954,2500,c_cooperi_74
c_cooperi,-116.494159,33.090399,2500,c_cooperi_1
c_cooperi,-116.489097,33.098751,2500,c_cooperi_1
c_cooperi,-117.433889,33.614167,2500,c_cooperi_5
c_cooperi,-118.118072,36.641768,2500,c_cooperi_92
c_cooperi,-117.962609,36.093967,2500,c_cooperi_71
c_cooperi,-117.992872,36.253896,2500,c_cooperi_63
c_cooperi,-118.173898,34.890297,2500,c_cooperi_35
c_cooperi,-118.173104,35.081728,2500,c_cooperi_29
c_cooperi,-118.10184,35.174845,2500,c_cooperi_94
c_cooperi,-118.233727,37.29148,2500,c_cooperi_87
c_cooperi,-117.917683,36.950045,2500,c_cooperi_83
c_cooperi,-117.606794,36.571535,2500,c_cooperi_90
c_cooperi,-117.934715,37.090737,2500,c_cooperi_82
c_cooperi,-117.208406,36.466472,2500,c_cooperi_68
c_cooperi,-118.05086,35.023987,2500,c_cooperi_33
c_cooperi,-117.967621,35.46863,2500,c_cooperi_49
c_cooperi,-117.813777,35.557944,2500,c_cooperi_52
c_cooperi,-117.819131,34.456294,2500,c_cooperi_39
c_cooperi,-118.164292,34.893828,2500,c_cooperi_35
c_cooperi,-118.339966,37.401318,5000,c_cooperi_86
c_cooperi,-117.06052,36.357825,2500,c_cooperi_70
c_cooperi,-116.463203,33.250947,2500,c_cooperi_8
c_cooperi,-118.249199,37.209778,2500,c_cooperi_84
c_cooperi,-118.305353,37.478016,2500,c_cooperi_88
c_cooperi,-117.919112,36.942783,2500,c_cooperi_83
c_cooperi,-117.658116,35.368574,2500,c_cooperi_55
c_cooperi,-117.016931,34.891395,2500,c_cooperi_25
c_cooperi,-115.669874,35.062994,2500,c_cooperi_42
c_cooperi,-116.001628,34.135966,2500,c_cooperi_15
c_cooperi,-116.858162,34.351946,2500,c_cooperi_37
c_cooperi,-117.49092,34.809057,2500,c_cooperi_34
c_cooperi,-115.811365,33.754952,2500,c_cooperi_7
c_cooperi,-116.858547,36.71892,3000,c_cooperi_80
c_cooperi,-117.334872,36.559972,2500,c_cooperi_91
c_cooperi,-118.234592,37.292377,2500,c_cooperi_87
c_cooperi,-118.011394,37.421161,2500,c_cooperi_85
c_cooperi,-118.246294,37.216266,2500,c_cooperi_84
c_cooperi,-116.39968,36.21436,2500,c_cooperi_64
c_cooperi,-117.531951,35.656172,2500,c_cooperi_77
c_cooperi,-117.755926,35.620876,5000,c_cooperi_75
c_cooperi,-116.255687,34.127614,2500,c_cooperi_16
c_cooperi,-115.107116,35.2868,2500,c_cooperi_50
c_cooperi,-116.506315,35.451229,5000,c_cooperi_53
c_cooperi,-116.396801,33.006697,2500,c_cooperi_4
c_cooperi,-116.043562,34.138797,5000,c_cooperi_15
c_cooperi,-116.133182,32.65522,2500,c_cooperi_2
c_cooperi,-117.766356,34.442385,2500,c_cooperi_39
c_cooperi,-116.542325,36.30242,2500,c_cooperi_69
c_cooperi,-116.796661,36.906053,2500,c_cooperi_81
c_cooperi,-116.037621,34.253111,5000,c_cooperi_12
c_cooperi,-116.297788,33.222521,3000,c_cooperi_1
c_cooperi,-116.098658,32.65805,2500,c_cooperi_2
c_cooperi,-116.405592,33.138995,2500,c_cooperi_1
c_cooperi,-116.457471,33.008031,2500,c_cooperi_4
c_cooperi,-116.350055,32.975756,2500,c_cooperi_4
c_cooperi,-118.127257,35.114389,2500,c_cooperi_31
c_cooperi,-116.375462,33.137335,2500,c_cooperi_1
c_cooperi,-117.675602,35.366168,2500,c_cooperi_55
c_cooperi,-116.420585,32.97987,2500,c_cooperi_4
c_cooperi,-116.391703,35.559373,2500,c_cooperi_73
c_cooperi,-116.45,33.11361,2500,c_cooperi_1
c_cooperi,-116.380638,33.032103,2500,c_cooperi_4
c_cooperi,-116.416449,33.116432,2500,c_cooperi_1
c_cooperi,-116.28422,34.13308,2500,c_cooperi_16
c_cooperi,-116.35594,33.01783,2500,c_cooperi_4
c_cooperi,-114.9672,34.48253,2500,c_cooperi_20
c_cooperi,-116.244876,33.083176,3000,c_cooperi_9
c_cooperi,-116.30193,32.94308,2500,c_cooperi_3
c_cooperi,-116.33433,33.097131,2500,c_cooperi_1
c_cooperi,-116.37748,33.181232,2500,c_cooperi_1
c_cooperi,-116.5624,34.538073,2500,c_cooperi_18
c_cooperi,-117.023264,36.826251,2500,c_cooperi_79
c_cooperi,-117.194621,36.268412,2500,c_cooperi_65
c_cooperi,-116.501769,34.128948,2500,c_cooperi_14
c_cooperi,-115.833107,35.777762,2500,c_cooperi_60
c_cooperi,-116.526524,36.350236,2500,c_cooperi_66
c_cooperi,-118.023019,35.616327,2500,c_cooperi_51
c_cooperi,-115.714435,35.259784,2500,c_cooperi_57
c_cooperi,-117.766323,34.441831,2500,c_cooperi_39
c_cooperi,-117.611598,36.443632,2500,c_cooperi_67
c_cooperi,-115.457745,35.149405,2500,c_cooperi_46
c_cooperi,-116.783153,34.318608,2500,c_cooperi_37
c_cooperi,-114.830313,34.843607,2500,c_cooperi_27
c_cooperi,-116.508556,34.212347,2500,c_cooperi_13
c_cooperi,-115.052107,34.515946,2500,c_cooperi_22
c_hallii,-116.638559,33.690802,2500,c_hallii_18
c_hallii,-116.2631,33.523494,2500,c_hallii_12
c_hallii,-116.292999,33.530343,2500,c_hallii_12
c_hallii,-116.350315,34.032453,2500,c_hallii_14
c_hallii,-116.562155,34.21934,2500,c_hallii_16
c_hallii,-116.374444,33.0525,2500,c_hallii_8
c_hallii,-116.362778,33.088056,2500,c_hallii_8
c_hallii,-116.516749,33.016801,2500,c_hallii_3
c_hallii,-116.441371,33.044148,2500,c_hallii_7
c_hallii,-116.238389,32.811221,2500,c_hallii_2
c_hallii,-116.411838,33.621443,2500,c_hallii_1
c_hallii,-116.659412,33.701339,2500,c_hallii_18
c_hallii,-116.2588093,33.5185153,2500,c_hallii_12
c_hallii,-116.431559,33.398908,2500,c_hallii_22
c_hallii,-116.871241,33.448183,2500,c_hallii_11
c_hallii,-116.6409551,33.6940235,2500,c_hallii_18
c_hallii,-116.472626,33.100987,2500,c_hallii_8
c_hallii,-116.440851,33.58581,2500,c_hallii_1
c_hallii,-116.489175,33.544743,2500,c_hallii_13
c_hallii,-116.659754,33.42277,5000,c_hallii_19
c_hallii,-116.51595,33.561084,2500,c_hallii_13
c_hallii,-114.829258,35.048622,2500,c_hallii_17
c_hallii,-116.692577,33.374065,5000,c_hallii_19
c_hallii,-116.466497,33.205561,2500,c_hallii_5
c_hallii,-116.475874,33.419485,2500,c_hallii_22
c_hallii,-116.688738,33.390727,2500,c_hallii_19
c_hallii,-116.4283,33.278442,2500,c_hallii_10
c_hallii,-116.44256,33.01566,2500,c_hallii_7
c_hallii,-116.714995,33.326959,2500,c_hallii_19
c_hallii,-116.378801,33.033144,2500,c_hallii_8
c_hallii,-116.41849,33.09131,3000,c_hallii_8
c_hallii,-116.601631,33.28148,2500,c_hallii_9
c_hallii,-116.403442,33.269172,2500,c_hallii_10
c_hallii,-116.34495,33.02855,2500,c_hallii_8
c_hallii,-116.460031,33.002167,2500,c_hallii_7
c_hallii,-116.445801,33.146856,2500,c_hallii_6
c_hallii,-116.48952,33.09193,2500,c_hallii_8
c_hallii,-116.671837,33.362094,2500,c_hallii_19
c_hallii,-116.683597,33.369851,2500,c_hallii_19
c_hallii,-116.368215,33.315463,2500,c_hallii_20
c_hallii,-116.60178,33.36724,2500,c_hallii_21
c_hallii,-116.255187,34.042896,2500,c_hallii_15
c_hallii,-116.4895,33.0919,2500,c_hallii_8
c_hallii,-116.41953,33.574585,2500,c_hallii_1
c_hallii,-116.458289,33.626401,2500,c_hallii_1
c_hallii,-116.562453,33.186361,5000,c_hallii_4
c_heterophyllus,-116.667126,33.417899,2500,c_heterophyllus_54
c_heterophyllus,-117.044826,33.599362,2500,c_heterophyllus_76
c_heterophyllus,-116.8675,33.53416667,2500,c_heterophyllus_55
c_heterophyllus,-117.6991667,33.74777778,2500,c_heterophyllus_68
c_heterophyllus,-117.216899,33.284301,2500,c_heterophyllus_98
c_heterophyllus,-116.7025,33.103056,2500,c_heterophyllus_44
c_heterophyllus,-116.933333,32.725556,2500,c_heterophyllus_13
c_heterophyllus,-117.2058333,33.64222222,2500,c_heterophyllus_79
c_heterophyllus,-117.0766667,34.12277778,2500,c_heterophyllus_81
c_heterophyllus,-116.5847,32.9447,2500,c_heterophyllus_47
c_heterophyllus,-117.276195,33.561304,5000,c_heterophyllus_74
c_heterophyllus,-116.881957,33.457642,2500,c_heterophyllus_57
c_heterophyllus,-117.588022,33.760653,2500,c_heterophyllus_71
c_heterophyllus,-117.2524494,33.808279,2500,c_heterophyllus_64
c_heterophyllus,-117.233189,34.002117,2500,c_heterophyllus_95
c_heterophyllus,-117.049243,32.834141,2500,c_heterophyllus_32
c_heterophyllus,-116.684021,32.584224,2500,c_heterophyllus_3
c_heterophyllus,-116.8487,32.63427,2500,c_heterophyllus_2
c_heterophyllus,-116.962201,33.511058,2500,c_heterophyllus_60
c_heterophyllus,-117.345251,33.796307,2500,c_heterophyllus_72
c_heterophyllus,-117.351108,33.766495,4000,c_heterophyllus_72
c_heterophyllus,-117.486905,33.724545,2500,c_heterophyllus_69
c_heterophyllus,-117.448564,33.743801,2500,c_heterophyllus_69
c_heterophyllus,-116.899448,33.513246,2500,c_heterophyllus_55
c_heterophyllus,-116.980226,33.4919,2500,c_heterophyllus_60
c_heterophyllus,-116.974927,33.512437,2500,c_heterophyllus_60
c_heterophyllus,-116.97904,33.584948,2500,c_heterophyllus_75
c_heterophyllus,-116.958787,33.467379,2500,c_heterophyllus_60
c_heterophyllus,-116.97742,33.534116,2500,c_heterophyllus_60
c_heterophyllus,-117.083738,33.288641,2500,c_heterophyllus_40
c_heterophyllus,-116.59724,33.844828,2500,c_heterophyllus_61
c_heterophyllus,-116.769585,32.600136,2500,c_heterophyllus_4
c_heterophyllus,-117.02422,33.69519,2500,c_heterophyllus_67
c_heterophyllus,-116.686789,32.862491,2500,c_heterophyllus_22
c_heterophyllus,-116.8155745,33.8785548,2500,c_heterophyllus_62
c_heterophyllus,-116.850338,33.939605,2500,c_heterophyllus_63
c_heterophyllus,-117.081499,33.439437,2500,c_heterophyllus_59
c_heterophyllus,-117.183625,33.499459,2500,c_heterophyllus_58
c_heterophyllus,-116.953371,33.698553,2500,c_heterophyllus_70
c_heterophyllus,-117.057217,33.599018,2500,c_heterophyllus_76
c_heterophyllus,-117.025942,33.694378,2500,c_heterophyllus_67
c_heterophyllus,-117.454774,34.299044,2500,c_heterophyllus_82
c_heterophyllus,-116.788135,33.896446,2500,c_heterophyllus_62
c_heterophyllus,-116.81361,32.59833,2500,c_heterophyllus_4
c_heterophyllus,-116.8675964,33.5347646,2500,c_heterophyllus_55
c_heterophyllus,-117.078161,33.453019,2500,c_heterophyllus_59
c_heterophyllus,-116.879565,32.805961,2500,c_heterophyllus_25
c_heterophyllus,-116.766345,33.326645,2500,c_heterophyllus_100
c_heterophyllus,-116.663393,33.308862,3100,c_heterophyllus_99
c_heterophyllus,-116.788333,33.1404,3500,c_heterophyllus_46
c_heterophyllus,-117.0306,32.876154,2500,c_heterophyllus_21
c_heterophyllus,-116.549504,32.601244,2500,c_heterophyllus_1
c_heterophyllus,-116.815663,33.59281,2500,c_heterophyllus_77
c_heterophyllus,-117.1798464,33.6196542,2500,c_heterophyllus_79
c_heterophyllus,-117.1972623,33.619667,2500,c_heterophyllus_79
c_heterophyllus,-117.427978,33.737647,2500,c_heterophyllus_69
c_heterophyllus,-117.546299,34.196637,2500,c_heterophyllus_86
c_heterophyllus,-117.675115,34.176012,2500,c_heterophyllus_85
c_heterophyllus,-117.7083333,33.74166667,2500,c_heterophyllus_68
c_heterophyllus,-117.7041667,33.7375,2500,c_heterophyllus_68
c_heterophyllus,-117.33051,33.58916,2500,c_heterophyllus_74
c_heterophyllus,-116.472144,32.681023,5000,c_heterophyllus_28
c_heterophyllus,-117.087762,33.802967,2500,c_heterophyllus_66
c_heterophyllus,-117.39744,33.645732,2500,c_heterophyllus_78
c_heterophyllus,-117.385741,33.230265,2500,c_heterophyllus_38
c_heterophyllus,-117.7068472,33.71091389,2500,c_heterophyllus_68
c_heterophyllus,-116.5625,33.07556,2500,c_heterophyllus_41
c_heterophyllus,-116.637794,33.943835,2500,c_heterophyllus_93
c_heterophyllus,-120.335114,35.365545,2500,c_heterophyllus_92
c_heterophyllus,-120.331871,35.372855,2500,c_heterophyllus_92
c_heterophyllus,-117.137651,33.044192,2500,c_heterophyllus_34
c_heterophyllus,-116.85991,33.457343,2500,c_heterophyllus_57
c_heterophyllus,-120.311857,35.368971,2500,c_heterophyllus_92
c_heterophyllus,-118.244504,34.607777,2500,c_heterophyllus_87
c_heterophyllus,-117.022663,34.968709,2500,c_heterophyllus_90
c_heterophyllus,-118.778188,34.114464,2500,c_heterophyllus_80
c_heterophyllus,-117.043505,35.021354,2500,c_heterophyllus_91
c_heterophyllus,-117.194413,33.316088,2500,c_heterophyllus_98
c_heterophyllus,-117.554231,33.632643,2500,c_heterophyllus_73
c_heterophyllus,-118.5661111,34.08111111,2500,c_heterophyllus_94
c_heterophyllus,-117.239345,32.840434,5000,c_heterophyllus_31
c_heterophyllus,-116.577751,33.993812,2500,c_heterophyllus_96
c_heterophyllus,-119.358894,34.678311,2500,c_heterophyllus_88
c_heterophyllus,-119.4445114,34.8800512,2500,c_heterophyllus_89
c_heterophyllus,-116.541275,32.99458,2500,c_heterophyllus_33
c_heterophyllus,-117.487591,33.325742,2500,c_heterophyllus_97
c_heterophyllus,-117.24261,32.904997,4000,c_heterophyllus_31
c_heterophyllus,-117.170216,32.871463,5000,c_heterophyllus_31
c_heterophyllus,-116.672841,32.674998,2500,c_heterophyllus_9
c_heterophyllus,-117.1705556,33.45777778,2500,c_heterophyllus_58
c_heterophyllus,-117.170973,33.457278,2500,c_heterophyllus_58
c_heterophyllus,-117.32333,33.39861,2500,c_heterophyllus_51
c_heterophyllus,-117.044464,32.830323,2500,c_heterophyllus_32
c_heterophyllus,-117.092372,32.891617,2500,c_heterophyllus_19
c_heterophyllus,-117.047077,32.830964,2500,c_heterophyllus_32
c_heterophyllus,-116.6225,33.37722,2500,c_heterophyllus_53
c_heterophyllus,-117.197665,33.43474,2500,c_heterophyllus_58
c_heterophyllus,-117.4580556,33.79388889,2500,c_heterophyllus_65
c_heterophyllus,-117.51,33.35,2500,c_heterophyllus_97
c_heterophyllus,-117.252086,32.840619,2500,c_heterophyllus_31
c_heterophyllus,-117.092259,32.73259,2500,c_heterophyllus_11
c_heterophyllus,-116.642046,32.598685,2500,c_heterophyllus_3
c_heterophyllus,-116.863491,32.781885,2500,c_heterophyllus_25
c_heterophyllus,-116.7978,32.77089,2500,c_heterophyllus_27
c_heterophyllus,-117.245494,32.719227,2500,c_heterophyllus_8
c_heterophyllus,-116.68891,32.59088,2500,c_heterophyllus_3
c_heterophyllus,-116.835433,32.728427,2500,c_heterophyllus_14
c_heterophyllus,-117.24851,32.887371,2500,c_heterophyllus_31
c_heterophyllus,-116.606414,32.946712,2500,c_heterophyllus_47
c_heterophyllus,-116.57253,32.76409,2500,c_heterophyllus_30
c_heterophyllus,-116.810881,33.353689,2700,c_heterophyllus_100
c_heterophyllus,-116.43462,32.77323,2500,c_heterophyllus_29
c_heterophyllus,-116.931309,32.719546,2500,c_heterophyllus_13
c_heterophyllus,-116.483734,32.938316,2500,c_heterophyllus_15
c_heterophyllus,-116.984905,32.873574,2500,c_heterophyllus_21
c_heterophyllus,-116.34373,32.63685,2500,c_heterophyllus_6
c_heterophyllus,-116.447712,32.84681,2500,c_heterophyllus_18
c_heterophyllus,-116.539956,32.662413,2500,c_heterophyllus_28
c_heterophyllus,-116.740314,32.859955,2500,c_heterophyllus_20
c_heterophyllus,-116.749081,32.674884,2500,c_heterophyllus_10
c_heterophyllus,-117.115365,32.838799,2500,c_heterophyllus_31
c_heterophyllus,-116.94278,32.92139,2500,c_heterophyllus_24
c_heterophyllus,-116.22333,32.66306,2500,c_heterophyllus_5
c_heterophyllus,-116.664217,33.104047,2500,c_heterophyllus_44
c_heterophyllus,-117.02335,33.015114,2500,c_heterophyllus_48
c_heterophyllus,-116.88778,32.60667,2500,c_heterophyllus_2
c_heterophyllus,-116.655982,32.743067,2500,c_heterophyllus_26
c_heterophyllus,-116.569768,32.718214,2500,c_heterophyllus_28
c_heterophyllus,-116.883465,32.975915,2500,c_heterophyllus_50
c_heterophyllus,-116.642805,33.236032,2500,c_heterophyllus_39
c_heterophyllus,-116.61821,32.79224,4000,c_heterophyllus_30
c_heterophyllus,-116.7426,32.85425,2500,c_heterophyllus_20
c_heterophyllus,-116.882212,32.919483,2500,c_heterophyllus_17
c_heterophyllus,-116.624899,32.698347,2500,c_heterophyllus_12
c_heterophyllus,-116.566253,32.694033,2500,c_heterophyllus_28
c_heterophyllus,-116.673289,33.029972,2500,c_heterophyllus_36
c_heterophyllus,-117.013122,33.008963,2500,c_heterophyllus_48
c_heterophyllus,-116.688205,32.673985,2800,c_heterophyllus_9
c_heterophyllus,-116.70272,33.10291,2500,c_heterophyllus_44
c_heterophyllus,-117.023558,32.975095,2500,c_heterophyllus_48
c_heterophyllus,-116.774531,32.686543,2500,c_heterophyllus_10
c_heterophyllus,-116.74944,32.67,2500,c_heterophyllus_10
c_heterophyllus,-116.92866,32.72083,2500,c_heterophyllus_13
c_heterophyllus,-117.25671,33.15037,2500,c_heterophyllus_45
c_heterophyllus,-116.823075,32.891686,2500,c_heterophyllus_23
c_heterophyllus,-116.768651,33.021732,2500,c_heterophyllus_35
c_heterophyllus,-116.97237,33.0144,2500,c_heterophyllus_48
c_heterophyllus,-117.086757,33.063366,2500,c_heterophyllus_37
c_heterophyllus,-116.92167,33.08139,2500,c_heterophyllus_42
c_heterophyllus,-117.162644,32.945183,2500,c_heterophyllus_16
c_heterophyllus,-116.7076,33.36521,2500,c_heterophyllus_52
c_heterophyllus,-116.673753,33.363766,2500,c_heterophyllus_52
c_heterophyllus,-117.245494,32.719227,2500,c_heterophyllus_8
c_heterophyllus,-117.238193,32.674757,2500,c_heterophyllus_7
c_heterophyllus,-117.006085,33.126018,2500,c_heterophyllus_43
c_heterophyllus,-116.460447,32.721324,2500,c_heterophyllus_28
c_heterophyllus,-116.568515,33.109223,2500,c_heterophyllus_41
c_heterophyllus,-117.2595,33.00411,2500,c_heterophyllus_49
c_heterophyllus,-116.595574,33.380963,2500,c_heterophyllus_53
c_heterophyllus,-117.26596,33.00438,2500,c_heterophyllus_49
c_heterophyllus,-118.26,34.31,2500,c_heterophyllus_84
c_heterophyllus,-119.13,34.46,2500,c_heterophyllus_83
c_heterophyllus,-117.530549,33.362422,2500,c_heterophyllus_97
c_heterophyllus,-117.492722,33.486903,2500,c_heterophyllus_56
c_inflatus,-119.5322222,34.9708333,2500,c_inflatus_15
c_inflatus,-117.3549417,35.33158889,2500,c_inflatus_38
c_inflatus,-119.405565,34.927912,2500,c_inflatus_19
c_inflatus,-119.401004,34.933367,5000,c_inflatus_19
c_inflatus,-117.6112,35.2511,2500,c_inflatus_45
c_inflatus,-117.5156,34.9082,2500,c_inflatus_1
c_inflatus,-117.382,34.9377,2500,c_inflatus_13
c_inflatus,-117.537222,34.977222,2500,c_inflatus_1
c_inflatus,-117.5416,34.9923,2500,c_inflatus_1
c_inflatus,-118.1046,35.034,2500,c_inflatus_62
c_inflatus,-119.483333,34.991667,2500,c_inflatus_17
c_inflatus,-120.358041,36.035566,2500,c_inflatus_48
c_inflatus,-117.536944,34.973056,2500,c_inflatus_1
c_inflatus,-119.433611,34.879167,2500,c_inflatus_19
c_inflatus,-119.438889,34.880556,2500,c_inflatus_19
c_inflatus,-117.550887,35.026132,2500,c_inflatus_1
c_inflatus,-117.236019,35.163368,2500,c_inflatus_40
c_inflatus,-119.706768,35.205896,2500,c_inflatus_67
c_inflatus,-117.658053,35.367973,2500,c_inflatus_34
c_inflatus,-117.560562,35.061165,2500,c_inflatus_1
c_inflatus,-119.773249,35.204229,2500,c_inflatus_64
c_inflatus,-119.843342,35.334943,2500,c_inflatus_39
c_inflatus,-118.181343,35.141788,3000,c_inflatus_66
c_inflatus,-117.445231,35.18599,2500,c_inflatus_41
c_inflatus,-117.463666,34.756349,2500,c_inflatus_9
c_inflatus,-118.058344,34.529394,2500,c_inflatus_3
c_inflatus,-117.515973,34.917684,5000,c_inflatus_1
c_inflatus,-119.691165,35.087966,2500,c_inflatus_23
c_inflatus,-117.997088,34.50273,2500,c_inflatus_2
c_inflatus,-117.559967,35.065133,2500,c_inflatus_1
c_inflatus,-117.525577,35.196799,2500,c_inflatus_44
c_inflatus,-116.784996,35.281911,2500,c_inflatus_30
c_inflatus,-119.595905,34.775242,2500,c_inflatus_5
c_inflatus,-119.846373,35.290851,2500,c_inflatus_39
c_inflatus,-119.852324,35.321687,3000,c_inflatus_39
c_inflatus,-119.704628,35.206359,2500,c_inflatus_67
c_inflatus,-119.522897,35.055796,2500,c_inflatus_22
c_inflatus,-119.456161,35.00798,2500,c_inflatus_17
